date,nav,daily_return,ma_5,ma_10,ma_20,ma_60,ma_ratio_5_20,ma_ratio_10_60,price_ma5_ratio,price_ma20_ratio,return_5d,return_10d,return_20d,volatility_5d,volatility_10d,volatility_20d,momentum_5d,momentum_10d,momentum_20d,rsi,bb_middle,bb_upper,bb_lower,bb_width,bb_position,macd,macd_signal,macd_histogram,highest_20d,lowest_20d,channel_position,price_percentile_20d,return_percentile_20d,price_deviation_20d,return_deviation_20d,price_change_rate,price_change_rate_5d,cumulative_return_5d,cumulative_return_10d,cumulative_return_20d,year,month,day,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,days_from_month_start,days_to_month_end,market_close,market_return,excess_return,relative_strength_5d,relative_strength_10d,relative_strength_20d,beta_20d,alpha_20d,future_return_10d,future_return_10d_binary,future_return_10d_category
2024-01-19,1.6154,0.0018605805011162602,1.61232,1.6166900000000002,1.62865,1.6574333333333335,0.9899732907622878,0.9754178146934014,1.0019102907611392,0.9918644275934055,-0.0011130348750927332,-0.013013991568399885,-0.0029010554904018715,0.012199554579576423,0.008531739232352094,0.008128176086197142,-0.0011130348750927332,-0.013013991568399885,-0.0029010554904018715,30.53368328958878,1.62865,1.66320695527525,1.5940930447247499,0.042436318761244034,0.3082875083400398,-0.008795307858253665,-0.008072393256938648,-0.0007229146013150167,1.66,1.5911,0.35268505079825835,0.15,0.7,-0.7668499666398426,0.2429135316391159,0.0018605805011162602,-0.0011130348750927332,-0.0011130348750930663,-0.013013991568400107,-0.0029010554904027597,2024,1,19,4,1,0,0,0,0,0,0,19,12,3269.776,-0.0015124915680045925,0.0033730720691208527,1.0032832853361728,1.004896352996576,1.0176680348708518,0.7761291014799566,0.0008600752888711261,0.008171350749040629,1,2.0
2024-01-22,1.6053,-0.006252321406462813,1.60958,1.61491,1.627625,1.6559200000000003,0.988913293909838,0.9752343108362722,0.9973409212341108,0.9862836955686967,-0.008462013588634965,-0.010966668720350015,-0.01260917702054376,0.012449110091453794,0.00836651844108964,0.008191756044335257,-0.008462013588634965,-0.010966668720350015,-0.01260917702054376,33.33333333333326,1.627625,1.6637197802028998,1.5915302197971004,0.04435269819878619,0.19074475762832513,-0.009215847346736084,-0.008301084074898248,-0.000914763271837836,1.66,1.5911,0.20609579100145137,0.1,0.2,-1.2370209694867023,-0.6897088708237393,-0.006252321406462813,-0.008462013588634965,-0.008462013588635187,-0.010966668720350237,-0.012609177020544204,2024,1,22,0,1,0,0,0,0,0,0,22,9,3218.902,-0.015558863971109838,0.009306542564647025,1.0106417686455738,1.0096669337716653,1.0268229345824764,0.7402436881838605,0.0013026533909302473,0.03114682613841646,1,2.0
2024-01-23,1.5998,-0.0034261508752256864,1.6047999999999998,1.61249,1.62664,1.654203333333333,0.9865735503860718,0.9747834304932286,0.9968843469591229,0.9834997295037624,-0.014719467881997739,-0.014901477832512278,-0.012164248224760588,0.012191320629607923,0.008375307658100288,0.00818292816426275,-0.014719467881997739,-0.014901477832512278,-0.012164248224760588,29.626168224299136,1.62664,1.664690570228812,1.5885894297711882,0.04678425494124313,0.14731146158124134,-0.009879029872767342,-0.00861667323447219,-0.001262356638295152,1.66,1.5911,0.12626995645863798,0.1,0.3,-1.410754153675035,-0.34782164136379046,-0.0034261508752256864,-0.014719467881997739,-0.01471946788199796,-0.0149014778325125,-0.012164248224761143,2024,1,23,1,1,0,0,0,0,0,0,23,8,3231.933,0.004048274846516042,-0.007474425721741729,1.0062983551130367,1.0035591391089882,1.0162173625334423,0.7219868540055907,0.0007842014440942069,0.05538192274034248,1,3.0
2024-01-24,1.6214,0.013501687710963717,1.61086,1.61241,1.6264299999999998,1.6526,0.9904268858788882,0.9756807454919519,1.0065430887848728,0.9969073369281187,0.019043429074225404,-0.0004931574405129258,-0.0025836614173228023,0.009260931525973261,0.00962602877455342,0.008726569980042299,0.019043429074225404,-0.0004931574405129258,-0.0025836614173228023,43.40390879478827,1.6264299999999998,1.6645510316312724,1.5883089683687273,0.046876941068810296,0.43402591975142785,-0.008563035790471796,-0.008605945745672108,4.2909955200311906e-05,1.66,1.5911,0.43976777939042105,0.45,0.95,-0.26389632099428884,1.5578726186663832,0.013501687710963717,0.019043429074225404,0.01904342907422496,-0.0004931574405132588,-0.0025836614173234684,2024,1,24,2,1,0,0,0,0,0,0,24,7,3277.109,0.013978012539245022,-0.00047632482828130485,1.0041090467365767,0.9995129424898981,1.015448977481275,0.7401211352188813,0.0007460063072742106,0.05260885654372771,1,3.0
2024-01-25,1.6576,0.022326384605896088,1.6199,1.61629,1.6264399999999999,1.6516300000000002,0.9959789478861809,0.9786029558678395,1.0232730415457745,1.0191584073190527,0.028032746216819504,0.02396837163330856,0.00012067093037293475,0.012022279010969123,0.011873126959120382,0.009069427878874133,0.028032746216819504,0.02396837163330856,0.00012067093037293475,56.60974067046171,1.6264399999999999,1.6645953279717587,1.588284672028241,0.046918826359114145,0.9083309154499155,-0.004546773594582554,-0.007794111315453994,0.00324733772087144,1.66,1.5911,0.9651669085631356,0.9,1.0,1.6333236617996605,2.4567550216726874,0.022326384605896088,0.028032746216819504,0.028032746216819504,0.02396837163330856,0.00012067093037249066,2024,1,25,3,1,0,0,0,0,0,0,25,6,3342.919,0.020081724471172624,0.002244660134723464,1.0070625842223095,1.0094961592780107,1.0215479452893097,0.7900782757947432,0.0010518210874158108,0.030103764478764505,1,2.0
2024-01-26,1.6705,0.007782335907335902,1.6309200000000001,1.62162,1.6269649999999998,1.6506566666666667,1.0024309066267563,0.9824090210562665,1.0242685110244525,1.0267584121354794,0.03410919896000997,0.03295819935691324,0.006325301204819445,0.011852030946399363,0.011916035135005639,0.009229386226220094,0.03410919896000997,0.03295819935691324,0.006325301204819445,65.05717916137235,1.6269649999999998,1.6672917848823614,1.5866382151176381,0.04957302078700112,1.0397777200314564,-0.0003192957494739801,-0.006299148202257691,0.005979852452783711,1.6705,1.5911,1.0,1.0,0.85,2.159110880125825,0.8046724791773359,0.007782335907335902,0.03410919896000997,0.03410919896000997,0.0329581993569128,0.0063253012048187784,2024,1,26,4,1,0,0,0,0,0,0,26,5,3333.821,-0.0027215735708822075,0.01050390947821811,1.01424324825438,1.017573298238686,1.03569231947872,0.7935757245494729,0.0017412192893407452,0.03316372343609686,1,2.0
2024-01-29,1.6732,0.0016162825501346845,1.6445,1.6270399999999998,1.62763,1.6497233333333334,1.010364763490474,0.9862502197338138,1.017452113104287,1.027997763619496,0.04229738989596954,0.033477455219271146,0.00801253087535403,0.010077470227191732,0.011906776461694185,0.009233022392879797,0.04229738989596954,0.033477455219271146,0.00801253087535403,65.45226130653265,1.62763,1.6705958420020866,1.5846641579979133,0.05279558868058053,1.0303049803817064,0.0032118448016609236,-0.0043969496014736615,0.007608794403134585,1.6732,1.5911,1.0,1.0,0.65,2.1212199215268277,0.1274505262701878,0.0016162825501346845,0.04229738989596954,0.04229738989596932,0.0334774552192707,0.008012530875353585,2024,1,29,0,1,0,0,0,0,0,0,29,2,3303.96,-0.008956989592422637,0.010573272142557322,1.015464216555562,1.0262705518160053,1.0468050081755633,0.7704375357332789,0.00227289494466138,0.030898876404494402,1,2.0
2024-01-30,1.6515,-0.01296916088931388,1.65484,1.62982,1.6281949999999998,1.6485516666666666,1.016364747465752,0.9886375009983511,0.9979816779869957,1.0143133961227004,0.032316539567445846,0.017121389419227695,0.006889403731252131,0.013266778333374914,0.012983961195365983,0.009313199136638335,0.032316539567445846,0.017121389419227695,0.006889403731252131,58.179787828029006,1.6281949999999998,1.672142790795333,1.5842472092046667,0.05398344890548513,0.7651441583097153,0.004210807806928063,-0.002675398119793095,0.0068862059267211576,1.6732,1.5911,0.7356881851400726,0.85,0.1,1.0605766332388613,-1.43384038905954,-0.01296916088931388,0.032316539567445846,0.032316539567445624,0.017121389419227473,0.0068894037312516865,2024,1,30,1,1,0,0,0,0,0,0,30,1,3245.039,-0.017833448346832204,0.004864287457518324,1.0281472397323521,1.0346228761566754,1.0507368158299888,0.7601038160936581,0.002457280653540406,0.06509234029669986,1,3.0
2024-01-31,1.6434,-0.004904632152588517,1.65924,1.6350500000000001,1.6281949999999998,1.6473000000000002,1.0190671264805506,0.9925635889030534,0.990453460620525,1.0093385620272757,0.013568521031207537,0.03287034127333288,0.0,0.01337467679927486,0.010859259745677623,0.009378443074948187,0.013568521031207537,0.03287034127333288,0.0,56.69205658324265,1.6281949999999998,1.672142790795333,1.5842472092046667,0.05398344890548513,0.6729893553786412,0.004299350238222255,-0.001280448448189881,0.005579798686412136,1.6732,1.5911,0.6370280146163212,0.8,0.25,0.6919574215145651,-0.5274150101677155,-0.004904632152588517,0.013568521031207537,0.013568521031207537,0.03287034127333244,-1.1102230246251565e-16,2024,1,31,2,1,0,1,0,0,0,0,31,0,3215.352,-0.009148426259283915,0.004243794106695398,1.033036047806915,1.037280841207922,1.0506771886872723,0.7598166568584214,0.0024529879849050475,0.08318120968723375,1,3.0
2024-02-01,1.6371,-0.00383351588170866,1.65514,1.6375199999999999,1.6281700000000001,1.64592,1.0165646093466898,0.9948964712744239,0.9891006198871394,1.0054846852601387,-0.012367277992277992,0.015318779459191134,-0.00030532486565704176,0.007743170280942017,0.010437798034920183,0.009384784854463228,-0.012367277992277992,0.015318779459191134,-0.00030532486565704176,55.27851458885944,1.6281700000000001,1.6720958274343283,1.584244172565672,0.05395729860435723,0.6016486258949907,0.0038171756367384457,-0.00026092363120413164,0.004078099267942578,1.6732,1.5911,0.5602923264311815,0.75,0.3,0.4065945035799633,-0.4113043691572301,-0.00383351588170866,-0.012367277992277992,-0.01236727799227788,0.015318779459191134,-0.00030532486565748584,2024,2,1,3,1,1,0,0,0,0,0,1,28,3217.711,0.0007336677290696869,-0.004567183610778347,1.0260636183365544,1.033310279058504,1.0398789890694817,0.7577485255068911,0.0019386550946558002,0.08515057113187963,1,3.0
2024-02-02,1.6286,-0.00519210799584624,1.64676,1.63884,1.6277649999999997,1.6445666666666665,1.0116693748790522,0.9965178263777693,0.9889722849717021,1.0005129733100295,-0.025082310685423548,0.008171350749040629,-0.004948982709109817,0.005212326082359546,0.01065206489203181,0.009456921090471644,-0.025082310685423548,0.008171350749040629,-0.004948982709109817,52.459016393442646,1.6277649999999997,1.6715086684140306,1.5840213315859688,0.05374690869263178,0.5095442384037976,0.0027178581258686663,0.00033483272021046724,0.002383025405658199,1.6732,1.5911,0.4567600487210726,0.7,0.25,0.038176953615190336,-0.527282496997872,-0.00519210799584624,-0.025082310685423548,-0.025082310685423437,0.008171350749040851,-0.004948982709110261,2024,2,2,4,1,0,0,0,0,0,0,2,27,3179.628,-0.011835432081998554,0.0066433240861523135,1.0221953844627143,1.0367547670880983,1.041831084398644,0.7510218567044017,0.002030288566936017,0.07460395431659084,1,3.0
2024-02-05,1.6553,0.016394449220189067,1.6431799999999999,1.6438400000000002,1.629375,1.643808333333333,1.0084725738396623,1.0000192642086214,1.0073759417714432,1.0159110088224013,-0.010698063590724338,0.03114682613841646,0.01983858049411613,0.010961472028675952,0.011354997496813997,0.009943555691838617,-0.010698063590724338,0.03114682613841646,0.01983858049411613,57.27440147329653,1.629375,1.6747360950856494,1.5840139049143507,0.05567913474264591,0.7857625014458892,0.003955459281762996,0.001058958032521011,0.0028965012492419852,1.6732,1.5911,0.7819732034104748,0.85,0.95,1.1430500057835593,1.5452114023742856,0.016394449220189067,-0.010698063590724338,-0.010698063590724338,0.031146826138416017,0.01983858049411613,2024,2,5,0,1,0,0,0,0,0,0,5,24,3200.422,0.006539758739072532,0.009854690481116535,1.021307198181612,1.0371009138640466,1.0471264997129046,0.7848996580405238,0.002291849140262564,0.057330997402283534,1,3.0
2024-02-06,1.6884,0.019996375279405454,1.65056,1.6527,1.6325949999999998,1.6436216666666668,1.0110039538281081,1.005523371659942,1.022925552539744,1.0341817780894833,0.022343324250681196,0.05538192274034248,0.039655172413793016,0.012584184601733673,0.012234171102319545,0.010807470622180912,0.022343324250681196,0.05538192274034248,0.039655172413793016,72.34726688102897,1.6325949999999998,1.6849529371150949,1.5802370628849047,0.06414075397155458,1.0329182457793131,0.007520408900838049,0.002351248206184473,0.005169160694653577,1.6884,1.5911,1.0,1.0,0.95,2.1316729831172565,1.665026747126204,0.019996375279405454,0.022343324250681196,0.022343324250681196,0.05538192274034204,0.03965517241379257,2024,2,6,1,1,0,0,0,0,0,0,6,23,3311.692,0.03476729006362289,-0.014770914784217437,1.0017670600355066,1.0299640376302994,1.0336298229174812,0.6951384513266782,0.0016236141332451048,0.03221985311537545,1,2.0
2024-02-07,1.7067,0.010838663823738548,1.6632200000000001,1.6612299999999998,1.6368200000000002,1.6435466666666665,1.0161288351804107,1.0107592523485796,1.0261420617837689,1.042692537969966,0.0385177071924061,0.05260885654372771,0.052089754654173426,0.011574286163407213,0.012067815306568355,0.010955678739082687,0.0385177071924061,0.05260885654372771,0.052089754654173426,71.96087564042855,1.6368200000000002,1.698460574470502,1.5751794255294984,0.07531747470155759,1.0668344317057037,0.011687555297847485,0.004218509624517137,0.007469045673330348,1.7067,1.5911,1.0,1.0,0.75,2.267337726822811,0.7520907179627776,0.010838663823738548,0.0385177071924061,0.0385177071924061,0.05260885654372749,0.052089754654173204,2024,2,7,2,1,0,0,0,0,0,0,7,22,3343.63,0.00964401278862903,0.0011946510351095174,0.9986750887079363,1.0316673666820666,1.0311648853431976,0.7015275615348484,0.0015053560698435886,0.02964785844026485,1,2.0
2024-02-08,1.7075,0.0004687408449053354,1.6773,1.6662200000000003,1.641255,1.6436816666666667,1.0219618523629783,1.013712103621038,1.0180051272879032,1.040362405598155,0.04300287093030364,0.030103764478764505,0.05479367432666171,0.010629360975947593,0.010499874922659403,0.010912759077281864,0.04300287093030364,0.030103764478764505,0.05479367432666171,71.67058823529416,1.641255,1.7098122668803686,1.5726977331196312,0.08354249264175119,0.9831362378812196,0.014883037246959052,0.006351415149005578,0.008531622097953474,1.7075,1.5911,1.0,1.0,0.45,1.9325449515248783,-0.20695881513988057,0.0004687408449053354,0.04300287093030364,0.04300287093030364,0.030103764478764505,0.05479367432666149,2024,2,8,3,1,0,0,0,0,0,0,8,21,3364.93,0.006370322075109902,-0.005901581230204567,0.9973704685755775,1.0233655518086815,1.0330835940882859,0.7029835194925926,0.0015979882845289228,0.028696925329428913,1,2.0
2024-02-19,1.7259,0.01077598828696913,1.69676,1.6717600000000001,1.64669,1.644235,1.0304064517304412,1.0167403078027168,1.0171739079186213,1.048102557251213,0.05974456588480903,0.03316372343609686,0.06721493940143453,0.00739263896002289,0.01069167492540179,0.011018488104141154,0.05974456588480903,0.03316372343609686,0.06721493940143453,77.3097826086957,1.64669,1.7239057851328665,1.5694742148671335,0.09378302550312023,1.012913259016288,0.01868479148291513,0.00881809041578754,0.00986670106712759,1.7259,1.5911,1.0,1.0,0.7,2.0516530360651513,0.6770926233894909,0.01077598828696913,0.05974456588480903,0.05974456588480881,0.03316372343609708,0.06721493940143408,2024,2,19,0,1,0,0,0,0,0,0,19,10,3403.808,0.011553880764235913,-0.0007778924772667839,0.9899481682090127,1.0119204484005715,1.0297032282341396,0.7042048125601553,0.001433965880632454,0.02138014948722411,1,2.0
2024-02-20,1.7249,-0.0005794078451821782,1.71068,1.67693,1.6519849999999998,1.6446766666666666,1.0355299836257594,1.0196107441584263,1.0083124839245212,1.0441378099680083,0.04204675889566856,0.030898876404494402,0.0654107473749228,0.008508128911417818,0.01075290101115114,0.011042765179437938,0.04204675889566856,0.030898876404494402,0.0654107473749228,78.91816920943138,1.6519849999999998,1.7354748613447715,1.5684951386552282,0.10107823175727584,0.9366697873583569,0.021370669788299823,0.01132860629029004,0.010042063498009783,1.7259,1.5911,0.992581602373888,0.95,0.4,1.7466791494334277,-0.3450437384119641,-0.0005794078451821782,0.04204675889566856,0.042046758895668335,0.03089887640449418,0.06541074737492214,2024,2,20,1,1,0,0,0,0,0,0,20,9,3410.854,0.002070034502533513,-0.0026494423477156914,0.9777578788767833,0.9985911597756436,1.0248247005815343,0.7040148598113322,0.0011964078707413783,0.032697547683923744,1,2.0
2024-02-21,1.759,0.01976926198620199,1.7248,1.6876799999999998,1.65875,1.6454783333333334,1.0398191409193671,1.0256470509588396,1.0198283858998143,1.0604370761115298,0.041814735844586615,0.06509234029669986,0.08332820102235639,0.008430325064533471,0.010290880638538457,0.011644061972427315,0.041814735844586615,0.06509234029669986,0.08332820102235639,80.0699300699301,1.65875,1.7537259083025556,1.5637740916974443,0.1145150363858998,1.0277654185766938,0.02595163492642083,0.014253212017516238,0.011698422908904592,1.759,1.5911,1.0,1.0,0.9,2.1110616743067747,1.3479077247528402,0.01976926198620199,0.041814735844586615,0.04181473584458639,0.06509234029669964,0.08332820102235594,2024,2,21,2,1,0,0,0,0,0,0,21,8,3456.871,0.013491342637357073,0.006277919348844918,0.9980614047150242,0.9998250391362775,1.034441857644636,0.732167965463856,0.0016692745247602891,0.00642410460488918,1,2.0
2024-02-22,1.7801,0.011995451961341663,1.73948,1.7013500000000001,1.6682,1.6468199999999997,1.042728689605563,1.0331123012836865,1.0233518062869364,1.067078287975063,0.04300697252006791,0.08318120968723375,0.11878574571051481,0.00853420125483169,0.009597296013605799,0.010270309594458092,0.04300697252006791,0.08318120968723375,0.11878574571051481,78.66167524567155,1.6682,1.772032111451235,1.5643678885487649,0.12448400845370466,1.0388506428117574,0.030928130535575082,0.01758819572112804,0.013339934814447042,1.7801,1.5998,1.0,1.0,0.7,2.1554025712470293,0.6151380707664934,0.011995451961341663,0.04300697252006791,0.04300697252006769,0.08318120968723375,0.11878574571051415,2024,2,22,3,1,0,0,0,0,0,0,22,7,3486.675,0.008621669712291835,0.003373782249049828,1.0002163676073261,0.9988911696473767,1.0361306727269957,0.6846510617702419,0.0017543444671285712,-0.002078534913768859,0,1.0
2024-02-23,1.7765,-0.002022358294477833,1.7532800000000002,1.71529,1.6764050000000001,1.6480399999999997,1.0458570572146946,1.0408060483968837,1.0132437488592807,1.0597081254231524,0.04040995607613462,0.08515057113187963,0.1017737534110641,0.00916840272404902,0.009362043562478006,0.010239486457777969,0.04040995607613462,0.08515057113187963,0.1017737534110641,75.92954990215264,1.6764050000000001,1.7873616719608703,1.56544832803913,0.132374541904695,0.9510544441856513,0.03418745988181793,0.020908048553266046,0.013279411328551882,1.7801,1.5998,0.980033277870216,0.95,0.35,1.8042177767426035,-0.6767610553440996,-0.002022358294477833,0.04040995607613462,0.0404099560761344,0.0851505711318794,0.1017737534110641,2024,2,23,4,1,0,0,0,0,0,0,23,6,3489.742,0.0008796346089039453,-0.002901992903381778,1.0031992833565537,1.0005613393160098,1.0338903167437767,0.6864746806821834,0.0016467073625082984,0.00033774275260345377,1,2.0
2024-02-26,1.7501,-0.014860681114551078,1.75812,1.72744,1.6831399999999999,1.6488733333333334,1.0445476906258542,1.0476486974944508,0.9954383091029054,1.0397827869339449,0.014021669853409913,0.07460395431659084,0.08338492014361765,0.013407732008370971,0.01121898033105369,0.011144047357972428,0.014021669853409913,0.07460395431659084,0.08338492014361765,66.85664182376152,1.6831399999999999,1.7948550585901022,1.5714249414098975,0.13274600875756307,0.7996910212690548,0.034245506508080004,0.023575540144228854,0.01066996636385115,1.7801,1.5998,0.833610648918469,0.85,0.05,1.1987640850762196,-1.6988392809631627,-0.014860681114551078,0.014021669853409913,0.014021669853409469,0.07460395431659061,0.08338492014361742,2024,2,26,0,1,0,0,0,0,0,0,26,3,3453.359,-0.01042569909179536,-0.004434982022755718,0.9994718394526587,0.9894253166426523,1.0257914137069204,0.7294717261612432,0.0012563046579144698,0.017141877606993816,1,2.0
2024-02-27,1.7502,5.713959202324759e-05,1.7631800000000002,1.7369299999999999,1.6903850000000002,1.6499583333333334,1.0430641540240833,1.0527114321068713,0.9926383012511484,1.0353854299464322,0.01466751695750479,0.057330997402283534,0.09026350214913093,0.013369872801406803,0.010929667063979218,0.010923543741125656,0.01466751695750479,0.057330997402283534,0.09026350214913093,73.8983050847458,1.6903850000000002,1.7996113564684317,1.5811586435315688,0.129232519773225,0.7738121179446621,0.0339086988409556,0.025642171883574216,0.008266526957381382,1.7801,1.5998,0.8341652800887407,0.85,0.45,1.0952484717786484,-0.39635468549340297,5.713959202324759e-05,0.01466751695750479,0.014667516957504567,0.05733099740228309,0.09026350214913004,2024,2,27,1,1,0,0,0,0,0,0,27,2,3494.787,0.0119964359338256,-0.011939296341802352,0.9902986244611109,0.9682722825076919,1.0041960690579534,0.7216918747556919,0.00019401271259200103,0.022340303965260988,1,2.0
2024-02-28,1.7428,-0.004228088218489412,1.7599399999999998,1.74237,1.6975349999999998,1.650895,1.0367621286159048,1.0554093385708965,0.9902610316260781,1.0266651350340348,-0.009209778283115422,0.03221985311537545,0.08938617327165876,0.009621450303507159,0.010043790709030914,0.010955157860880659,-0.009209778283115422,0.03221985311537545,0.08938617327165876,74.14965986394559,1.6975349999999998,1.8003261787122464,1.5947438212877532,0.12110640276901112,0.7201793994731535,0.03266808645306063,0.027047354797471505,0.005620731655589125,1.7801,1.6214,0.7649653434152482,0.75,0.25,0.8807175978926142,-0.7827115589046804,-0.004228088218489412,-0.009209778283115422,-0.009209778283115644,0.03221985311537523,0.08938617327165832,2024,2,28,2,1,0,0,0,0,0,0,28,1,3450.26,-0.01274097677483621,0.008512888556346798,0.9926886624592546,0.9907642408987624,1.0204515378958074,0.7052228565188607,0.0009933784264964274,0.018590773467982658,1,2.0
2024-02-29,1.7573,0.008319944916226785,1.75538,1.74743,1.70433,1.6521366666666668,1.0299531194076266,1.0576788441634166,1.0010937802641025,1.0310796618025853,-0.012808269198359645,0.02964785844026485,0.08381645491550516,0.008360623238615278,0.00986147387025407,0.010787233991807492,-0.012808269198359645,0.02964785844026485,0.08381645491550516,78.08411214953273,1.70433,1.8038451424605706,1.6048148575394292,0.11677919471061438,0.7661404018036132,0.03248049425142541,0.02813398268826229,0.004346511563163118,1.7801,1.6286,0.8495049504950499,0.85,0.65,1.0645616072144528,0.39235188467503584,0.008319944916226785,-0.012808269198359645,-0.012808269198359645,0.029647858440264407,0.08381645491550449,2024,2,29,3,1,0,1,0,0,0,0,29,0,3516.083,0.019077692695622872,-0.010757747779396087,0.978935004660814,0.9791468144855004,1.0101538156953898,0.6670102014900875,0.00047930727894068825,0.012860638479485598,1,2.0
2024-03-01,1.7565,-0.0004552438399818559,1.75138,1.75233,1.7092750000000003,1.653225,1.0246332509397256,1.0599464682665698,1.0029234089689274,1.027628672975384,-0.01125809175344783,0.028696925329428913,0.05966457528957525,0.00841439999802047,0.009891791684865984,0.009928576080476237,-0.01125809175344783,0.028696925329428913,0.05966457528957525,80.99854580707702,1.7092750000000003,1.8088419121746795,1.6097080878253212,0.11650192294941322,0.7371520767719931,0.03189955460621818,0.028887097071853468,0.0030124575343647153,1.7801,1.6286,0.8442244224422437,0.8,0.45,0.9486083070879733,-0.34282013042047416,-0.0004552438399818559,-0.01125809175344783,-0.01125809175344794,0.02869692532942847,0.05966457528957503,2024,3,1,4,1,1,0,0,0,0,0,1,30,3537.804,0.006177612985813985,-0.006632856825795841,0.9753095887641428,0.978429880498963,1.0012914345629242,0.6196119788224433,3.5431430914723006e-05,0.016851693709080573,1,2.0
2024-03-04,1.7628,0.0035866780529461018,1.7539200000000001,1.75602,1.71389,1.6546866666666666,1.0233562247285417,1.0612401945181968,1.005062944718117,1.0285374207212832,0.007256728186960659,0.02138014948722411,0.05525291828793755,0.004732125607844722,0.009507726564663277,0.00986518793108847,0.007256728186960659,0.02138014948722411,0.05525291828793755,78.91339429800964,1.71389,1.8144410271087859,1.613338972891214,0.1173366168293017,0.7432098478073446,0.03158343424461041,0.02942636450640486,0.00215706973820555,1.7801,1.6286,0.8858085808580851,0.9,0.65,0.9728393912293788,0.08595771766057192,0.0035866780529461018,0.007256728186960659,0.007256728186960437,0.021380149487223443,0.05525291828793755,2024,3,4,0,1,0,0,0,0,0,0,4,27,3540.869,0.0008663566438389392,0.0027203214091071626,0.9823631113139158,0.9818442658753563,0.9935482897841208,0.6341899534913678,-0.00035374797254082436,0.013047424551849485,1,2.0
2024-03-05,1.7813,0.01049466757431361,1.7601400000000003,1.7616599999999998,1.719295,1.6566183333333333,1.023756830561364,1.06340728250623,1.0120217709954888,1.0360642007334402,0.017769397783110596,0.032697547683923744,0.06460674157303381,0.0060729432057633455,0.009794039661159005,0.010010707021990566,0.017769397783110596,0.032697547683923744,0.06460674157303381,77.11617046117921,1.719295,1.8222298997131077,1.6163601002868924,0.11974082366680255,0.8011855074071851,0.03245160808035319,0.030031413221194528,0.0024201948591586614,1.7813,1.6286,1.0,1.0,0.7,1.2047420296287403,0.7304238644628308,0.01049466757431361,0.017769397783110596,0.017769397783110152,0.0326975476839233,0.06460674157303314,2024,3,5,1,1,0,0,0,0,0,0,5,26,3565.514,0.006960155826154502,0.003534511748159108,0.9975805060280909,0.9879026029088377,0.9865108059841133,0.6688480224460608,-0.000705685992260735,0.0021332734519732277,1,2.0
2024-03-06,1.7703,-0.0061752652557122145,1.76564,1.76279,1.725235,1.6588566666666666,1.0234199978553646,1.0626535947449751,1.0026392696132846,1.026121079157332,0.015779205875602553,0.00642410460488918,0.0719346049046321,0.006723492931455422,0.008251330892174079,0.009537883318198244,0.015779205875602553,0.00642410460488918,0.0719346049046321,69.39024390243895,1.725235,1.8253704298726958,1.6250995701273043,0.11608323488996658,0.7250202553546331,0.03188449525866188,0.030402029628687998,0.0014824656299738843,1.7813,1.6286,0.9279633267845441,0.85,0.1,0.9000810214185319,-1.0167421826387244,-0.0061752652557122145,0.015779205875602553,0.01577920587560233,0.006424104604888736,0.07193460490463122,2024,3,6,2,1,0,0,0,0,0,0,6,25,3551.048,-0.004057199046196502,-0.002118066209515712,0.9869487438255853,0.9797328284240617,0.9795614135221831,0.668254780835695,-0.0010548036756124369,0.010732644184601403,1,2.0
2024-03-07,1.7764,0.0034457436592667534,1.7694599999999998,1.7624199999999999,1.7318849999999997,1.6612466666666665,1.0216960133034239,1.0609020534779101,1.0039221005278447,1.025703207776498,0.010868946679565283,-0.002078534913768859,0.0809297797249604,0.006112886230689472,0.007340225789988375,0.009330085268724642,0.010868946679565283,-0.002078534913768859,0.0809297797249604,70.34849379799167,1.7318849999999997,1.8266591753632784,1.637110824636721,0.10944626850313817,0.7348477305625185,0.031563426138885076,0.030634308930727414,0.0009291172081576614,1.7813,1.6286,0.967910936476751,0.85,0.55,0.9393909222500735,-0.05295537651390554,0.0034457436592667534,0.010868946679565283,0.01086894667956484,-0.002078534913769081,0.08092977972495996,2024,3,7,3,1,0,0,0,0,0,0,7,24,3529.72,-0.006006114251342121,0.009451857910608874,1.0069634754733874,0.9857517945558102,0.9846587630458535,0.6411589110240469,-0.000794400485416763,0.0071492907002927986,1,2.0
2024-03-08,1.7771,0.000394055392929582,1.7735800000000002,1.76248,1.7388850000000002,1.6637650000000002,1.0199524407882061,1.0593322975299997,1.0019846863406217,1.0219767264655222,0.011727867919157475,0.00033774275260345377,0.08551707287276278,0.006032650749461004,0.00731269586265143,0.009191567628022103,0.011727867919157475,0.00033774275260345377,0.08551707287276278,66.88654353561998,1.7388850000000002,1.824411709278447,1.6533582907215534,0.09836959807974287,0.7234097413685366,0.031008018869352894,0.030709050918452507,0.0002989679509003869,1.7813,1.6286,0.9724950884086431,0.9,0.45,0.8936389654741468,-0.4087599809337122,0.000394055392929582,0.011727867919157475,0.011727867919157253,0.0003377427526030097,0.08551707287276211,2024,3,8,4,1,0,0,0,0,0,0,8,23,3544.91,0.004303457498045171,-0.003909402105115589,1.0096997943631478,0.9847698912155612,0.9853226812727233,0.6328320599703471,-0.0007615114101336251,-0.000731528895391298,0,1.0
